id,resolution,brand_name,description,name_rus,CommercialTypeName4,rating_1_count,rating_2_count,rating_3_count,rating_4_count,rating_5_count,comments_published_count,photos_published_count,videos_published_count,PriceDiscounted,item_time_alive,item_count_fake_returns7,item_count_fake_returns30,item_count_fake_returns90,item_count_sales7,item_count_sales30,item_count_sales90,item_count_returns7,item_count_returns30,item_count_returns90,GmvTotal7,GmvTotal30,GmvTotal90,ExemplarAcceptedCountTotal7,ExemplarAcceptedCountTotal30,ExemplarAcceptedCountTotal90,OrderAcceptedCountTotal7,OrderAcceptedCountTotal30,OrderAcceptedCountTotal90,ExemplarReturnedCountTotal7,ExemplarReturnedCountTotal30,ExemplarReturnedCountTotal90,ExemplarReturnedValueTotal7,ExemplarReturnedValueTotal30,ExemplarReturnedValueTotal90,ItemVarietyCount,ItemAvailableCount,seller_time_alive,ItemID,SellerID
240278,0,Parts4repair,"Представляем вашему вниманию дисплей для смартфона Huawei Nova Y90 + тачскрин (черный) (100% LCD). Матрица нова - это самая рабочая часть любого современного устройства. Экран хуавей нова необходимая деталь на телефоне, если у вас разбитый экран, плохая цветопередача, не работает сенсор или нет изображения. Неважно, по какой причине понадобился новый дисплейный модуль. Экран подходит на сенсорный мобильный телефон, смартфон, андроид и идет в сборе с тачскрином. В комплект входит клей герметик b7000, присоска для демонтажа дисплея, пластиковые лопатка, медиатор и отвёр",Дисплей для Huawei Nova Y90 + тачскрин 100% LCD,Дисплеи для телефонов,,,,,,,,,791.13341897262,180,0,0,0,0,0,0,0,0,0,1218.4386360555309,1387.127467689524,1512.1511410883145,149.0,768.0,2485.0,148.0,761.0,2471.0,10.0,45.0,161.0,956.861781090102,1106.1690942557027,1245.693904165022,2.0,2.0,350.0,117944,747
229643,0,,"Дисплей + тачскрин идеально подойдет для установки на смартфон Samsung A207F Galaxy A20s. Имеет обрамление – черная рамка. Дисплей для телефона обладает четкой цветопередачей, яркостью, контрастностью, экран дает быстрый отклик, что позволяет владельцу комфортно пользоваться мобильным устройством. Каждый lcd дисплей для смартфона поставляется в сборе с тачскрином. Модуль надежно защищен многослойной упаковкой. Для экрана подбирают только качественные материалы, дисплей устойчив к внешним факторам и долговечен. С нашим дисплеем Ваш смартфон заиграет яркими крас",Дисплей для Samsung A207F Galaxy A20s + тачскрин (черный) (100% LCD),Дисплеи для телефонов,,,,,,,,,771.5827469563409,375,0,0,0,0,0,0,0,0,0,1230.7819713893966,1360.6519313090616,1449.5642633244686,176.0,710.0,1331.0,174.0,674.0,1275.0,10.0,22.0,50.0,1004.9939633723594,1047.1295788243367,1117.7145165466636,46.0,46.0,1493.0,112750,22
399471,0,HUAYU,"Универсальный пульт HUAYU RM-D627, который заменит большенство моделей пультов Philips, в том числе  LCD.<br><br>Для оборудования:<br><br>RC DVD530<br>RC0301/01<br>RC0764/01<br>RC0767<br>RC1153001/01<br>RC1153014<br>RC1153038/00<br>RC1153053/00<br>RC1683701/01<br>RC1683702/01<br>RC1683706/01<br>RC19002<br>RC19039001<br>RC1904<br>RC19042001<br>RC19042003/01<br>RC19042006/01<br>RC19042008/01<br>RC19042009/01<br>RC19042021<br>RC19137002<br>RC19245011/01<br>RC19245026/01<br>RC19335003/01<br>RC19335004<br>RC19335005/01<br>RC19335009/01<br>RC19335014<br>RC19335019/01<br>RC19335020/01<br>RC19335021/01<br>RC2020<br>RC2023611/01B<br>RC2023617/01<br>RC2060/01B<br>RC2143606/01<br>RC2512<br>RC2513<br>RC2514<br>RC2517<br>RC2529/01<br>RC2575<br>RC2822/01<br>RC282901<br>RC282921<br>RC2835/01<br>RC283501<br><br>RC283502/01<br>RC2882/01<br>RC2K11<br>RC2K12<br>RC2K14<br>RC400<br>RC4350/01B<br>RC4401<br>RC4450/01B<br>RC520<br>RC5536<br>RC6805<br>RC",Пульт для Philips RM-D627,Универсальный пульт для электроники,,,,,,,,,715.2110553408893,170,0,0,0,0,0,0,0,0,0,1030.1211043380476,1179.6270460661283,1284.0788790860472,49.0,212.0,594.0,44.0,191.0,540.0,1.0,4.0,10.0,623.953543045931,759.1032451076491,872.5437622000695,2.0,2.0,268.0,195233,333
406932,0,,,Аккумулятор для XMI Redmi 8/8A (BN51),Аккумулятор для мобильного телефона,,,,,,,,,653.9763140021246,466,0,0,0,0,0,0,0,0,0,1024.8940929367088,1329.60985603339,1382.0648241133554,3.0,33.0,52.0,3.0,30.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,515.0,198605,11339
259549,0,ProFDetali,"Подсветка для телевизора Philips 55PUS6262/05.
Партномер: 30331510213, 30331510213, LED315D10-ZC14-07(A), 30331510219, LED315D10-07(B) совместима с телевизором Philips 55PUS6262/05.<br>Диагональ: 55""  <br><br>Информация: 6 планок L по 5 светодиодов  6 планок R по 5 светодиодов  длина целого сегмента 1112 мм   <br><br>Напряжение диодов: 3v  <br>За комплект: Да <br><br>Перед покупкой сверьте модель телевизора, количество линз, разъем подключения, напряжение диодов. Обязательно обращайте внимание на версию подсветки! В одинаковых моделях устанавливают до 4х разных типов!<br></p>",Подсветка для телевизора Philips 55PUS6262/05,Запчасти для телевизора,,,,,,,,,864.8181644781507,3,0,0,0,0,0,0,0,0,0,1332.887628211207,1460.9242589976784,1557.5442067664594,201.0,657.0,1515.0,200.0,654.0,1500.0,7.0,45.0,134.0,995.9322356445592,1220.5642145903362,1318.0402623675334,566.0,566.0,355.0,127555,24
385022,0,HotComputers,,Лоток для SIM-карты Xiaomi Mi 5S серый,Держатели SIM-карты для телефонов,,,,,,,,,577.4946306348546,818,0,0,0,0,1,1,0,0,0,1457.9096692964758,1598.0369328437998,1706.2136102722418,1270.0,5192.0,16032.0,1172.0,4792.0,14769.0,73.0,294.0,995.0,1184.7079076525667,1335.113168512405,1452.7649344690776,1548.0,1548.0,1149.0,188704,69
365239,0,iQZiP,Шлейф разъема питания для Samsung Galaxy A20s/A207F,Шлейф разъема питания для Samsung Galaxy A20s/A207F,Шлейфы для телефонов,,,,,,,,,702.4187741252422,1,0,0,0,0,0,0,0,0,0,1155.389343118918,1205.466361251168,1205.4818250482358,48.0,78.0,78.0,37.0,66.0,66.0,0.0,1.0,1.0,0.0,860.7871791424228,860.7843589045992,297.0,297.0,1196.0,179352,6
295220,0,Baseus,"Если у вас есть несколько устройств и вы ищете оптимальное решение, чтобы заряжать их все одновременно кабель Baseus — отличное решение для вас.<br/><br/>Универсальный кабель имеет три штекера - USB Type-c, Lightning для устройств Apple и micro USB.<br/><br/>Простой и удобный дизайн<br/><br/>Представленный гаджет Baseus является простой, но прочной конструкцией.<br/><br/>В центральной части троса находится катушка с логотипом производителя, выполненная в интересном стиле.<br/><br/>В нем есть свернутый кабель, который, если нужно зарядить технику, можно легко развернуть и подключить к зарядному ","Baseus Кабель для мобильных устройств USB 2.0 Type-A/USB Type-C, Apple Lightning, 1.1 м, голубой",Кабель для мобильных устройств,,,,,,,,,738.4495261104336,268,0,0,0,0,0,0,0,0,0,996.4916735599522,1158.8411978975296,1330.4024856638089,18.0,83.0,355.0,18.0,83.0,334.0,2.0,5.0,18.0,653.669380525702,849.5117163433982,1035.798874930306,32.0,32.0,2007.0,145219,924
226512,0,,"Моторчик щетки пылесоса Philips - это высококачественный аксессуар, который значительно улучшает эффективность уборки.<br/><br/>Моторчик щетки пылесоса Philips был тщательно протестирован и проверен на работоспособность. Это гарантирует, что вы получите надежный и долговечный аксессуар, который будет служить вам долгое время.<br/><br/>Использование моторчика щетки пылесоса Philips позволяет значительно улучшить качество уборки. Он обеспечивает более тщательное удаление грязи и пыли с различных поверхностей, что делает процесс уборки более быстрым и эффективным.<br/><",Моторчик щетки пылесоса Philips,Запчасти для пылесоса,,,,,,,,,740.1865996236086,4,0,0,0,0,0,0,0,0,0,1270.2828842397923,1384.2241339513162,1453.0022390991514,262.0,768.0,1374.0,255.0,757.0,1353.0,13.0,48.0,102.0,1031.2414954856486,1117.8421539539615,1196.0636262658472,376.0,376.0,396.0,111252,49
269584,0,,"Задняя крышка мобильного телефона сегодня стала скорее элементом дизайна, чем необходимостью, но это неотъемлемая деталь любого мобильного устройства. При минимуме вложений она позволяет изменить внешний вид смартфона. Если на вашем телефоне появились царапины, потертости, она стала плохо закрываться, сильно перегрелась или разбилась, тогда нужна замена задней панели смартфона. Задняя панель защищает отсек для аккумулятора, внутренние детали, разъем для сим-карты и карты памяти. Уважаемый покупатель, сообщаем, Вам, о необходимости использования ква",Задняя крышка Samsung A315F (A31) черная,Корпуса для телефонов,,,,,,,,,587.2694985886517,1042,0,0,0,0,0,0,0,0,0,1411.9834357275922,1555.3275745695871,1655.4047651997016,1583.0,6774.0,19777.0,1554.0,6607.0,19240.0,63.0,299.0,834.0,1095.3264959398205,1251.9482625258506,1346.0412563537227,307.0,307.0,1064.0,132532,291
348118,0,GP,Батарейка GP AG13 / G13 / LR1154 / LR44 / Для игрушек Книг Брелоков Указок Фонариков Термометров / Алкалиновая 10шт,"GP Батарейка LR44 (LR1154, V13GA, AG13, G13, RW82), L (щелочной) тип, 110 мА•ч, 1,5 В, 10 шт",Типовая батарейка,,,,,,,,,615.5177182288267,1478,0,0,0,10,31,261,0,0,0,1274.416589702232,1432.4293829756243,1549.1316216692007,1451.0,7125.0,21458.0,1238.0,6161.0,18591.0,10.0,33.0,146.0,794.0145693907455,897.3852920250297,1059.3447078276338,1.0,1.0,1478.0,171360,11445
163164,0,Colourstone,"Совместимые модели Samsung: NP-R525-JS02, NP-R525-JS02RU, NP-R525-JS03, NP-R525-JS03RU, NP-R525-JV01, NP-R525-JV01RU, NP-R525-JV02, NP-R525-JV03, NP-R525-JV04, NP-R525-JV05, NP-R525-JV05RU, NP-R525-JV06, NP-R525-JV09, NP-R525D, NP-R525DR, NP-R525E, R528, R528-DA01, R528-DA02, R528-DA02RU, R528-DA03, R528-DA03RU, R528-DA04, R528-DA04RU, R528-DA05, R528-DA05RU, R528-DA06, R528-DA07, R528-DA08, R528-DA09, R528-DB01, R528-DS01, R528-DS01RU, R528-DS02, R528-DS03, R528-DS04, R528-DS05, R528-DS06, R528-DS07, R528-DS08, R528-DS09, NP-R528.<br/>Совместимые партномера: 9Z.N5LSN.001, 9Z.N5LSN.00R, BA59-02529C, BA59-02832C, CNBA5902832ABIL, CNBA5902832CBIL, CNBA5902832DBIL, V106360AS1.",Клавиатура для ноутбука SAMSUNG BA59-02832D,Клавиатура для ноутбука,,,,,,,,,691.5559080668384,95,0,0,0,0,0,0,0,0,0,1276.464418895926,1409.325272567415,1515.352676737289,241.0,889.0,2482.0,230.0,853.0,2387.0,5.0,30.0,92.0,901.8890846414172,1069.4244716430403,1184.1299660318246,342.0,342.0,1152.0,80249,556
164860,0,Cactus,"Картридж совместимый CLT-C407S Cyan для принтера Самсунг, Samsung CLX-3185; CLX-3185fw; CLX-3185n; CLX-3185fn; CLX-3185w. Так же подходит для принтера Samsung CLP-310, Samsung CLP-310n, Samsung CLP-315, Samsung CLP-315n, Samsung CLP-315w, Samsung CLX-3170, Samsung CLX-3170n, Samsung CLX-3170fn, Samsung CLX-3175, Samsung CLX-3175fn, Samsung CLX-3175fw, Samsung CLX-3175n. Производство: , Китай. Производитель принтера: Samsung. Цвет: Голубой. Тип печати: для лазерной печати. Указанный ресурс при печати текстовых страниц А4 при 5% заполнении площади листа. Гарантия: 1 год. Повышенный ресурс, отличное качество печати!","Картридж CLT-C409S Cyan для принтера Самсунг, Samsung CLX-3175","Картридж, чернила, тонер",,,,,,,,,784.0736918231527,526,0,0,0,0,0,0,0,0,0,1148.5089279768772,1366.016467475,1507.082520831554,70.0,517.0,1922.0,57.0,377.0,1405.0,1.0,5.0,48.0,673.7829191245033,879.133148740416,1084.270096289073,251.0,251.0,671.0,81032,449
70824,0,,Дисплей в сборе с тачскрином для Телефона Смартфона HUAWEI,Дисплей для Телефона Смартфона Xiaomi Mi 8 (OLED) в сборе с тачскрином без рамки Черный,Дисплеи для телефонов,,,,,,,,,818.6800067969583,3,0,0,0,0,0,0,0,0,0,,1020.6547985802556,1208.946494042698,,59.0,349.0,,59.0,349.0,,2.0,21.0,,738.7943785584953,943.375435314063,9.0,9.0,183.0,35358,387
232942,0,,"Задняя крышка (панель) для смартфона Samsung Galaxy S20 (SM-G980F), цвет красный - Премиум (со стеклом камеры). <br/><br/>Задняя крышка требует замены в следующих случаях: если крышка имеет повреждения, трещины, сколы или царапины; если Вы хотите поменять цвет своего телефона, то не забудьте заменить дисплей, кнопки и разъемы; если экран отходит от корпуса, имеется люфт при нажатии на корпус или дисплей. Рекомендуется проводить замену задней крышки телефона в сервисном центре, чтобы избежать возможных проблем с установкой и дальнейшем использованием. <br/><br/>*Внешний вид това",Задняя крышка для Samsung Galaxy S20 (G980F) Красный - Премиум,Корпуса для телефонов,,,,,,,,,716.8144304544284,1,0,0,0,0,0,0,0,0,0,1244.6154755940936,1392.1262573147462,1518.4979135506092,553.0,2386.0,8280.0,541.0,2335.0,8125.0,20.0,84.0,330.0,904.7001794692186,1062.4195935108555,1201.5140416602842,4.0,4.0,1288.0,114306,103
421295,0,PickBoy,,"GP-46TT/100 Celluloid Pos-A-Grip Медиаторы 50шт, толщина 1.0мм, Pickboy",Аксессуар для музыкального инструмента,,,,,,,,,928.8224340570204,18,0,0,0,0,0,0,0,0,0,1243.9862313226809,1433.255205921242,1508.5100551926546,275.0,1243.0,2672.0,228.0,959.0,2109.0,5.0,29.0,51.0,868.8271845008313,1063.562114633168,1154.8791913877003,47.0,47.0,981.0,205352,5693
78781,0,iQZiP,Плата разъема питания с микрофоном для Xiaomi Redmi Note 8,Плата разъема питания с микрофоном для Xiaomi Redmi Note 8,Разъёмы для телефонов,,,,,,,,,697.4919817742757,1,0,0,0,0,0,0,0,0,0,1155.389131374881,1205.4552179256132,1205.4718095212293,48.0,78.0,78.0,37.0,66.0,66.0,0.0,1.0,1.0,0.0,860.8015896904582,860.8036025474365,297.0,297.0,1196.0,39216,6
421605,0,,Набор синтетических микрофильтров 5 шт для пылесоса SAMSUNG SC47F0 AIR TRACK PLUS,Набор синтетических микрофильтров SAMSUNG SC47F0 AIR TRACK PLUS 5 шт для пылесоса,Фильтр для пылесосов,,,,,,,,,733.9753038721129,821,0,0,0,0,0,0,0,0,0,1464.7507416862168,1614.4016512354938,1742.5317848850823,1811.0,7986.0,33306.0,1609.0,7257.0,29922.0,39.0,206.0,758.0,1105.7633222229897,1259.3302605911383,1376.151959965564,352.0,352.0,972.0,205478,198
137868,0,BaseMarket,,Аккумуляторная батарея для Samsung C3520 (AB463446BU) (VIXION),Аккумулятор для мобильного телефона,,,,,,,,,692.2066077672929,3,0,0,0,0,0,0,0,0,0,1233.094945259196,1376.3976027865388,1452.5274739546196,253.0,1114.0,2524.0,251.0,1097.0,2471.0,8.0,61.0,102.0,926.9397704799673,1124.005705037513,1175.5830059012835,53.0,53.0,1200.0,67635,296
243468,0,KRAUSEN,"Мешки-пылесборники KRAUSEN стандарта V7D1 с пластиковым фланцем  - прочные многослойные мешки с дополнительным армирующим слоем, не боятся мокрой пыли и острого мусора.</br>Совместимы с моделями:<li>BORK V700</li><li>BORK V701</li><li>BORK V7010</li><li>BORK V7011</li><li>BORK V7012</li><li>BORK V7013</li><li>BORK V702</li><li>BORK V703</li><li>BORK V705</li><li>BORK VC SHGR 9721</li><li>BORK VC SHGR 9821</li><li>BORK VC SHGR 9921</li></ul>","Мешки-пылесборники, 16 шт, типа V7D1 для пылесоса BORK V700, V701, V702, V703, V705, V710-V713",Пылесборник,,,,,,,,,822.6756232501394,269,0,0,0,0,1,2,0,0,0,1253.0151077829312,1391.8348610270766,1486.9792044024875,37.0,162.0,442.0,34.0,151.0,419.0,1.0,1.0,4.0,780.9861130410723,781.0040497743353,929.1856756811608,1.0,1.0,1414.0,119578,2169
261704,0,ZeepDeep,<br/>● Подходит для устройств: Apple. <br/>● Цвет: зеленый. <br/>● Совместимость: iPhone 11.,"Задняя крышка в сборе с рамкой для iPhone 11, зеленый",Корпуса для телефонов,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,835.9571863442706,172,0,0,0,0,3,3,0,0,0,1376.3409970210337,1521.4487628102015,1636.7953564964716,888.0,3892.0,13825.0,807.0,3589.0,12544.0,33.0,187.0,520.0,1082.1494949439189,1218.93343603427,1329.0132411533973,1.0,1.0,288.0,128667,194
280631,0,,"Подходит для жестких дисков VERBATIM USB DESKTOP HARD DRIVE, TEAC HD-35 PUK, TEAC HD-35 OTC, LACIE DESIGN BY NEIL POULTON, 3Q FAST DESKTOP HARD DISK DRIVE 3QHDD-E375-PS2TB, 3QHDD-E375-PS1TB, 3QHDD-E375-PS500, 3Q DESKTOP HARD DISK DRIVE 3QHDD-F375-PS15T, 3Q DESKTOP HARD DISK DRIVE 3QHDD-F375-PS500, 3QHDD-U395-HT2000, 3QHDD-U395-HW2000, 3QHDD-U395-HT1500, 3QHDD-U395-HW1500, PRO-STORE CLASSIC LINE 3QHDD-U395-HT1000, 3QHDD-U395-HT500, PRO-STORE CLASSIC LINE 3QHDD-U395-HW500, IOMEGA EGO DESKTOP, IOMEGA SELECT DESKTOP, IOMEGA ULTRAMAX DESKTOP HARD DRIVE, IOMEGA PRESTIGE DESKTOP HARD DRIVE, ADATA NOBILITY NH03 ANH03-3TU3-CBK, NH03 ANH03-2TU3-CBK, NH03 ANH03-15TU3-CBK, NH03 ANH03-1TU3-CBK, SAMSUNG D3 STATION HX-D301TDB, HX-D201TDB, SAMSUNG M3 STATION HX-D201UAB, HX-D101UAB, SAMSUNG G3 STATION HX-DU020EC AW2, HX-DU020EC AB2, HX-DU015EC AW2, HX-DU015EC AB2, HX-DU010EC AB2, HX-DU010EC, SAMSUNG STORY STATION HX-DU020EB A62, HX-DU015EB, HX-DU010EB, SEAGATE BACKUP PLUS 8 TB STDT8000200, SEAGATE BACK",Блок питания 12V 2A для жестких дисков,Зарядное устройство универсальное для игровой приставки,0.0,1.0,0.0,0.0,11.0,12.0,1.0,1.0,649.6977304224598,4,0,0,0,0,0,0,0,0,0,1161.8939367516302,1280.181487279155,1330.7899414443675,51.0,193.0,392.0,49.0,183.0,376.0,1.0,8.0,16.0,700.741060689482,956.1692615790056,1001.2119750094076,2.0,2.0,759.0,138094,1373
390282,1,Acer,,"Внешний SSD диск Kingston Enterprise SSD 1,92TB DC600M 2.5""",Внешний SSD,,,,,,,,,1062.8415945513668,1,0,0,0,0,0,0,0,0,0,1398.15140030472,1554.4294458845882,1624.970034775448,399.0,1454.0,2933.0,314.0,1115.0,2271.0,7.0,28.0,63.0,1039.220933494682,1176.7436764035483,1265.5372310588275,21.0,21.0,1676.0,191151,4500
448878,0,ProfiLine,"Картридж совместимый CLP-350A Black для принтера Самсунг, Samsung CLP 351 NK; CLP 351 NKG. Также подходит для принтера Samsung CLP-350N, Samsung CLP-351NK, Samsung CLP-351NKG. Производство: Profi Line, Китай. Производитель принтера: Samsung. Цвет: Черный. Тип печати: для лазерной печати. Указанный ресурс при печати текстовых страниц А4 при 5% заполнении площади листа. Гарантия: 1 год. Повышенный ресурс, отличное качество печати!","Картридж CLP-350A Black для принтера Самсунг, Samsung CLP 351 NK; CLP 351 NKG","Картридж, чернила, тонер",,,,,,,,,711.6292790600257,5,0,0,0,0,0,0,0,0,0,1256.2863995152231,1379.0911968471112,1500.9923698146565,131.0,449.0,1259.0,93.0,318.0,915.0,1.0,4.0,17.0,868.481627894727,944.1237130690812,1064.5418013227404,18.0,18.0,809.0,218089,174
157138,0,HyperX,"Беспроводные наушники игровые 7.1 Virtual, охватывающие, радиоканал<br/><br/>Оснащенная крупными мягкими амбушюрами радиочастотная гарнитура HyperX Cloud II Wireless 2022 гарантирует высочайшую комфортность восприятия звука любой громкости. Модель, поддерживающая виртуальный объемный звук формата 7.1, ориентирована на использование в играх. Очень высокая (104 дБ) чувствительность наушников свидетельствует о безупречном качестве звучания. Воспроизведение осуществляется в широком (от 15 до 20000 Гц) частотном диапазоне. В комплектацию гарнитуры входит съемный двунаправленны","Беспроводные наушники игровые 7.1 Virtual, охватывающие, радиоканал",Гарнитура для PC,,,,,,,,,1102.5234226196158,107,0,0,0,0,0,0,0,0,0,1241.4593343172623,1375.3041575764596,1523.3531055272174,75.0,218.0,809.0,47.0,152.0,585.0,8.0,22.0,85.0,1009.5360135945908,1129.5942704669276,1313.6416167559476,3.0,3.0,665.0,77189,559
35969,0,,"Эта игра является продолжением серии OCTOPATH TRAVELER, первая часть которой, выпущенная в 2018 году, была продана в количестве более 3 миллионов копий. Фирменная графика серии, объединяющая пиксельный стиль ретро с современными трехмерными технологиями высокой четкости, реализована в ней на еще более высоком уровне.<br/><br/>В мире Солистии восемь путников отправляются навстречу новой манящей эпохе.<br/><br/>Куда вы пойдете? Чем вы займетесь? Какую легенду воплотите в жизнь?<br/><br/>Вы можете выбрать любой путь.<br/><br/>Начните собственное приключение.<br/><br/>■Ключевые особен","Игра Octopath Traveler II для PS5, английская версия",Видеоигра Sony,,,,,,,,,845.8021072452306,2,0,0,0,0,0,0,0,0,0,1031.5333411901222,1031.5388701228094,1031.5479455089733,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,2.0,18035,851
156466,0,,"Новый кабель / Аудиокабель BOROFONE BL19 Creator USB Type-C to 3.5 mm AUX Digital Audio Conversion Cable для Apple iPhone 15 / iPhone 15 Pro / iPhone 15 Pro Max / iPhone 15 Plus / iPad / MacBook / Samsung / Sony / Xiaomi / Honor / Huawei / Lenovo / Poco / Oppo / ZTE / Nokia / Microsoft / HTC / LG / BQ / LeEco / Realme / Tecno / Android, 1 метр, Силикон, Черный, Коробка.<br/><br/>Описание: Аудиокабель - компактный аксессуар, обеспечивающий чистое звучание при подключении к стереогарнитуре, акустической системе или аудиоустройствам.<br/><br/>Цвет: Черный.<br/><br/>Предназначение: предназначен для подключения к колонкам, автомагнитоле и другим устройствам, которые имеют аудио - вход 3.5 мм.<br/><br/>Особенности",Аудиокабель BOROFONE BL19 Creator USB Type-C to 3.5 mm AUX Переходник для Apple iPhone 15 15 Pro 15 Pro Max 15 Plus / iPad / MacBook / Samsung / Sony Xiaomi Honor Poco 1 метр Силикон Черный Коробка,Акустические кабели,,,,,,,,,710.8395901392745,1,0,0,0,0,0,0,0,0,0,1074.7343921719078,1209.2846934911374,1328.52556000536,45.0,195.0,742.0,41.0,187.0,711.0,1.0,6.0,37.0,708.3694711976034,881.3920596849382,1038.0819724137464,1.0,1.0,766.0,76830,460
81118,0,,Уплотнитель штуцера входа ЗУ Bosch/Siemens<br/><br/>Bosch<br/><br/>Benvenuto TCA5201 - classic<br/><br/>Benvenuto TCA5202 - classic<br/><br/>Benvenuto TCA5309 - classic<br/><br/>Benvenuto TCA5401 - classic<br/><br/>Benvenuto TCA54F9 - classic<br/><br/>Benvenuto TCA5601 - venezia<br/><br/>Benvenuto TCA5608 - venezia<br/><br/>Benvenuto TCA5802 - classic<br/><br/>Benvenuto TCA5809 - classic<br/><br/>Benvenuto TCA6001 - B20<br/><br/>Benvenuto TCA60F9 - B25<br/><br/>Benvenuto TCA6301 - B30<br/><br/>Benvenuto TCA6401 - B40<br/><br/>Benvenuto TCA6701 - B60<br/><br/>Benvenuto TCA6709 - B65<br/><br/>Benvenuto TCA6801 - B70<br/><br/>Benvenuto TCA6809 - B75<br/><br/>TKN68E750<br/><br/>TKN68E751<br/><br/>Gaggenau<br/><br/>CM200110<br/><br/>CM200130<br/><br/>CM200610<br/><br/>CM200630<br/><br/>CM210110<br/><br/>CM210130<br/><br/>CM210710<br/><br/>Melitta<br/><br/>Caffeo Barista T F73/0-201<br/><br/>Caffeo Barista T F73/0-202<br/><br/>Caffeo Barista T F73/0-101<br/><br/>Caffeo Barista T F73/0-102<b,Уплотнитель штуцера входа ЗУ Bosch/Siemens,"Запчасти для кофемашины, кофеварки",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,647.151070375147,113,0,0,0,0,0,0,0,0,0,1276.2246393112875,1412.327166802861,1495.0987022444515,143.0,562.0,1321.0,130.0,517.0,1187.0,8.0,28.0,63.0,969.0012197257782,1109.0111849287898,1208.463412696166,4.0,4.0,115.0,40376,500
213919,0,ISA,"Кабель для iPhone с разъемом Lightning Usb и длиной 1 метр отличается высоким качеством. Подходит для быстрой зарядки и стабильной синхронизации мультимедиа данных.  Совместим с блоком питания со стандартным разъемом usb и розеткой, а также подключается к ноубуку. Снаружи покрыт оплеткой из нейлоновой ткани высокого качества, позволяя проводу мягко гнуться без деформации.  Имеет встроенную защиту от перегрева и короткого замыкания. Не греется сам и не нагревает подклченный смартфон, планшет iPad или наушники airpods. Универсальный шнур изготавливается из высококачес","ISA Кабель для мобильных устройств Apple Lightning/Apple Lightning, 1 м, белый",Кабель для мобильных устройств,,,,,,,,,820.014007120323,2,0,0,0,0,0,0,0,0,0,787.7966611686115,787.790796874983,787.7969743176128,4.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,21.0,104967,1782
335407,0,,,"Игра Necromunda Hired Gun (PlayStation 4, Русские субтитры)",Видеоигра Sony,,,,,,,,,825.6776214759797,2,0,0,0,0,0,0,0,0,0,1009.474873378226,1023.3558117209228,1023.3416018180376,6.0,7.0,7.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,47.0,165122,155
307006,0,OEM,"Дисплей для Xiaomi Redmi 12C / PocoС55 / Ксиоми редми 12С / Поко С55  в сборе с тачскрином Черный - Ориг<br/><br/>Все наши запчасти проходят тщательную предпродажную проверку<br/><br/>Важно!<br/><br/>1) Перед приобретением экрана для телефона, пожалуйста, убедитесь в правильном выборе модели.<br/><br/>2) Обязательно убедитесь в пункте выдачи, что экран пришёл без повреждений.<br/><br/>3) Для установки рекомендуем обратиться в сервисный центр.<br/><br/>4) Перед установкой проверьте работоспособность.",Дисплей для Xiaomi Redmi 12C / Poco С55 / Ксиоми редми 12С / Поко С55 в сборе с тачскрином Черный - Ориг,Дисплеи для телефонов,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,752.0450432847484,6,0,0,0,0,0,0,0,0,0,808.8286069450263,931.6820926426972,1271.930022396706,2.0,8.0,251.0,2.0,8.0,248.0,0.0,1.0,16.0,0.0,719.3495784204185,998.837417930468,3.0,3.0,322.0,151108,740
89448,0,HotComputers,,Задняя крышка для Samsung S20 G980F черная,Корпуса для телефонов,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,642.3781041568909,817,0,0,0,1,1,2,0,0,0,1457.9089656401222,1598.0597890260997,1706.2177789270888,1270.0,5192.0,16032.0,1172.0,4792.0,14769.0,73.0,294.0,995.0,1184.7008043437563,1335.1120592445277,1452.7416391515771,1548.0,1548.0,1149.0,44291,69
174616,0,,"Дисплей iPhone 11Pro . Этот дисплей является оригинальным и предназначен для телефона Apple iPhone 11Pro . Он обеспечивает высококачественное отображение на экране, которое отлично подходит для использования в повседневных задачах.<br/><br/>   Дисплей имеет яркие и насыщенные цвета, а также четкое разрешение, что позволяет наслаждаться контентом на вашем iPhone с максимальным комфортом. <br/><br/>  Обновите свой iPhone 11pro , с помощью этого оригинального дисплея, и вы сможете наслаждаться ярким и четким изображением с лучшей детализацией и глубиной цвета. <br/><br/>  Благодаря улучшенн","Дисплей (Экран) для iPhone11Pro , с тачскрином (Incell)",Дисплеи для телефонов,,,,,,,,,801.2372604375965,5,0,0,0,0,0,0,0,0,0,1144.6305769595494,1313.9270015326097,1418.728972025271,85.0,472.0,1307.0,81.0,434.0,1222.0,0.0,19.0,51.0,0.0,977.4584989435969,1096.3336714414245,5.0,5.0,385.0,85545,895
